text,label
"Mortars Hit Baghdad, US Strikes Sadr City Insurgents in Iraq fired several mortar rounds into central Baghdad Tuesday, as US forces hit insurgent targets in the Sadr City neighborhood.",0
Five execs convicted in Enron barge case A jury has convicted four former Merrill Lynch (MER) executives and a former midlevel Enron (ENRNQ) finance executive of conspiracy and fraud for helping push ,2
"Concert blast investigated ISTANBUL, Turkey Turkish authorities say a grenade might have caused last night #39;s explosion that injured at least 13 people attending a pop concert.",0
"Pakistan beat Kenya, set up exciting clash with India: Sports India, Cricket Birmingham, Sep 15 : Pakistan Wednesday steamrolled minnows Kenya by seven wickets in a Pool C match of the Champions Trophy at Edgbaston to set up an exciting and decisive clash with India Sunday.",1
"Brees keeps starting job with Chargers Drew Brees was selected the starting quarterback of the San Diego Chargers on Monday, a move that was expected after he followed last season #39;s miserable performance with a solid exhibition season.",1
Israel Kills Militant in 6th Day of Mass Gaza Raid  GAZA (Reuters) - Israeli forces launched the sixth day of a  massive offensive in the Gaza Strip early on Tuesday with an  air strike that killed a Palestinian militant and wounded two  others in Jabalya refugee camp.,0
"Donate Your PC #39;s Spare Time to Help the World IBM and officials from some of the world #39;s leading science, education, and philanthropic organizations Tuesday launched a global grid computing project aimed at harnessing unused global computing power to help solve a variety of health issues and other ",3
Virus poses as Christmas e-mail A computer virus posing as an electronic Christmas card is spreading across the net in many languages.,0
"PalmOne intros Tungsten T5 PDA PalmOne Inc. on Monday introduced the Tungsten T5, the company #39;s latest high-end PDA. The new T5 sports flash memory that will retain data even if the device #39;s battery discharges, a 320 x 480 pixel color screen, Bluetooth standard and more.",3
"EU judge plans Microsoft ruling within a month This fourth priority #39;s main focus has been enterprise directories for several months, but for many IT managers, ERP (enterprise resource planning) and open source initiatives are on the horizon.",2
"5th-Round Draft Pick Gives Jets #39; Secondary Some Sizzle Six weeks ago, the rookie Erik Coleman hoped to make the Jets #39; roster on special teams. After a 34-28 victory over the Chargers on Sunday, the Jets are undefeated, and Coleman, now a starting safety, is a big reason.",1
Automakers Telling the Same Tale The top two U.S. automakers continue to deal with declining sales while the little guy grows.,2
"Al-Jazeera says it has video of woman #39;s slaying Al-Jazeera television says a video it #39;s received shows a woman being shot in the head. The woman is believed to be Margaret Hassan, an aid worker kidnapped last month in Iraq.",0
Don #39;t get mad with spammers. Get even Spammers may be about to get a taste of their own medicine. A British company is today launching software that it claims will allow computer users to hit back at the mass mailers who clog up our inboxes with ,3
"When it comes to the playoffs, the more the merrier is my &lt;b&gt;...&lt;/b&gt; Of all the changes in sports, the one that fundamentalists have the hardest time accepting is the addition of the wild card in baseball.",1
"Toys R Us Posts Operating Loss  NEW YORK (Reuters) - Toys R Us Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TOY.N target=/stocks/quickinfo/fullquote""&gt;TOY.N&lt;/A&gt;, which is  considering getting out of the toy business, on Monday posted a  second-quarter operating loss on poor sales of video games and  markdowns on older merchandise.",2
"Sky gazers in for a treat -- weather permitting Wednesday #39;s &lt;b&gt;...&lt;/b&gt; A lovely full eclipse of the moon is coming Wednesday night, and you might even be able to see it if clouds don #39;t get in the way.",3
"Between fear and hope Howard or Latham? It depends on what kind of election it turns out to be, says Alistair Mant. John Howard will probably win an S-type election and Mark Latham an A-type election.",0
"Tokyo Stocks Advance in Early Trading (AP) AP - Tokyo stocks were higher early Friday as the U.S. dollar rebounded against the Japanese yen, following through its strength in New York where players reduced heavy dollar-bearish positions.",0
"Stocks Up on Conflicting Economic Reports NEW YORK - Stocks inched higher in quiet trading Wednesday as a pair of government reports offered conflicting signals about the economy and oil prices declined.    Despite the modest rise in share prices, investors have been in no hurry to commit new money to stocks...",0
"Giddy Red Sox Fans Savor Lifting of 'Curse'  BOSTON (Reuters) - Millions of bleary-eyed New Englanders  on Thursday savored a feeling lost generations ago: the joy of  a Red Sox World Series victory that ended an 86-year drought  and, some say, lifted a legendary curse.",1
"IT Worker Confidence Takes a Dip IT worker confidence declined in September after several months of increases, but it remains high relative to the confidence of workers in other industries.",3
"Update 1: OPEC May Consider Further Production Cuts OPEC might make deeper cuts in production if prices continue to slide, Gulf oil ministers said Saturday, a day after crude prices tumbled to their lowest levels in five months when producers decided to limit supply by 1 million barrels a day.",2
Hargrove lands Mariners job over Little and others Mike Hargrove knows just what he's getting into as the new manager of the last-place Seattle Mariners.,1
"Golden bust ATHENS -- Their best player didn't even last 20 minutes. The shooting eye that had surfaced against Spain -- and only Spain -- was never there. The uphill quest for Olympic gold by the United States came to an abrupt end last night, as Uncle Sam's lads were sliced, diced, dissected, filleted, and ultimately spanked by Argentina, 89-81.",1
"India Considers Granting Greater Autonomy to Kashmir India says it would consider granting autonomy to the disputed region of Kashmir to help make peace with Pakistan, but added it will not redraw its borders.",0
Desiring Stability Redskins coach Joe Gibbs expects few major personnel changes in the offseason and wants to instill a culture of stability in Washington.,1
Stocks Set to Open Lower as Oil Rises  NEW YORK (Reuters) - U.S. stocks are set to open lower on  Monday with oil prices climbing higher and Wall Street on edge  as the Republican National Convention gets underway in New York  City amid heightened security concerns.,2
Edge Dynamics launches new breed of enterprise app (InfoWorld) InfoWorld - Enterprise software takes an evolutionary step forward as Edge Dynamics and Tibco Software develop software that combines elements of both ERP and BI applications.,3
Raiders' Gannon Has Broken Neck Vertebra (AP) AP - Oakland quarterback Rich Gannon has a broken vertebra in his neck that will sideline him at least six weeks.,1
"Red Sox Clobber Athletics 8-3 (AP) AP - David Ortiz homered and drove in four runs to lead the Boston Red Sox to their 12th win in 13 games, a wild 8-3 victory over the Oakland Athletics on Monday night.",1
Athletics: She #39;s the Bahamas #39; darling ATHENS - Tonique Williams-Darling has claimed the Bahamas #39; first individual athletics gold by blasting to the women #39;s 400m title.,1
Wisconsin to Invest in Stem Cells California's not the only state willing to throw money at the controversial research. Wisconsin's governor plans to spend \$750 million building two research centers and supporting scientists studying cardiovascular illnesses and other diseases.,3
"Hawaii QB Chang Goes for Passing Record (AP) AP - Ask Hawaii's Timmy Chang about the 94 touchdowns he has thrown, and he talks about his great receivers and blockers. Ask about his 14,791 yards passing, and he credits his coaches for believing in him.",1
Microsoft Looks to Expand Windows at Home (AP) AP - Efforts by Microsoft Corp. and the PC industry to expand into to the living room will get a boost next week as they show off technologies that try to balance Hollywood's piracy fears with the appeal of digital media.,3
Kidlow captures first victory LAKE LOUISE -- Both Bode and Picabo did it here first. Now Lindsey Kidlow can add her name to the list of American skiers who claimed their first World Cup downhill victories on the slopes of the Canadian Rockies.,1
Antivirus Subscription Prices Climb Price hikes may be designed to convince you to upgrade to an all-out Internet security suite.,3
Browns Head Coach Butch Davis Resigns (Reuters) Reuters - Cleveland Browns head\coach Butch Davis resigned Tuesday.,1
"UK Music Industry Sues File Sharers The UK music industry has today launched a  #39;rolling program of legal action #39; against illegal downloaders, the first of its kind in the country.",3
"Pay-Per-View Revenue Boosts WWE Profit  NEW YORK (Reuters) - World Wrestling Entertainment Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WWE.N target=/stocks/quickinfo/fullquote""&gt;WWE.N&lt;/A&gt;, a producer of wrestling entertainment programs  including ""SmackDown"" and ""WrestleMania,"" reported higher  quarterly profit on Monday, helped by increased pay-per-view  revenue.",2
Dell's second-quarter earnings meet expectations CEO says firm saw no sales slowdown. Could results help calm waters after bad news from HP and Cisco?,3
Sharon offers calm in absence of Palestinian attacks Israeli PM says his country Israel will  #39;maintain calm #39; in absence of Palestinian militants attacks. JERUSALEM - Prime Minister Ariel Sharon said Israel would  quot;maintain the calm quot; in the absence of attacks ,0
"Repentant Casey fears reaction on US return BARELY holding back the tears, Paul Casey began a damage limitation exercise in an attempt last night to win back the minds, if not the hearts, of the American public.",1
"Egypt Air and Gulf Air sign strategic alliance (AFP) AFP - Egypt Air and Gulf Air signed a strategic alliance to boost their cooperation, especially in the Middle East.",0
A Nokia Smartphone With An Edge NEW YORK - It #39;s a little early to tell which camera phone features will resonate with US users in the long term. Americans may never embrace picture and video messaging to the same degree that consumers in South Korea and Japan have. ,3
"Bug found at UN Geneva HQ GENEVA, DECEMBER 17: The United Nations said on Thursday a secret listening device had been found in a posh meeting room of its European headquarters in Geneva.",0
"Rain drowns Australian-India at Amstelveen triangular Torrential rain forced officials to abandon Australia #39;s one-day match against India in the Amstelveen triangular tournament on Monday, wasting Australia #39;s innings of 175 for seven and awarding both sides three points for ",1
"Deal May Let Northern Ireland MPs Speak in Republic #39;s Parliament Northern Irelands MPs and MEPs are to be given the chance to take part in debates in the Irish Republics Parliament if a comprehensive peace process deal is struck in the coming week, it was claimed today.",0
"Scientist Advocates for Embryonic Stem Cell Research By KATHARINE WEBSTER     MANCHESTER, N.H. (AP) -- A Nobel laureate in medicine says the Bush administration's limits on funding for embryonic stem cell research have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases...",3
"Eftia Joins IBMs PartnerWorld Industry Networks for ISVs Ottawa, Canada (PRWEB) October 13, 2004 -- Eftia, a global provider of operations management software solutions designed to meet the business automation needs of service providers and large enterprises today announced that they have joined IBMs ",3
" #39;Stagnation not deflation #39; in housing market The housing market has peaked but is not heading into the abyss, analysts said today, as figures showed property price falls for the fourth consecutive month.",2
Supercomputer hits the shops JAPANESE TIN maker NEC has released a mass produced supercomputer computer which it claims knocks the socks off Big Blue #39;s Blue Gene/L.,3
Devil Rays Cool Off Red Sox 5-2 (AP) AP - Rookie Scott Kazmir outpitched Pedro Martinez to lead the Tampa Bay Devil Rays over Boston 5-2 Tuesday night and sent the Red Sox to consecutive losses for the first time in more than five weeks.,1
"Frequent Fliers Wonder if Their Miles Have a Future With all these newly bankrupt airlines, what are frequent fliers doing to preserve their mileage assets and stay on schedule?",2
"EU says block Chinese textiles  quot;only if necessary quot; The EU on Monday welcomed Beijing #39;s measures to control its textile export growth after a global quota system expires on Jan. 1, and said legal steps to block Chinese imports should only be used if strictly necessary.",2
Zimbabwe MP arrested over brawl A Zimbabwe opposition MP who assaulted a minister in parliament has been arrested trying to leave the country. A parliamentary committee recommended on Wednesday that Roy Bennett be jailed for a year after ,0
Double the delight for Fleming CHITTAGONG: A double century from Stephen Fleming placed New Zealand in a prime position heading into the third day of the second cricket test against Bangladesh tonight.,1
EU pledges \$63 million for grid computing Grants aim to accelerate European research into business applications of shared computing.,3
"Aide: Arafat Not In Coma, In ICU PARIS (CBS) A senior aide to Yasser Arafat said early Sunday that the ailing Palestinian leader was not comatose but still in intensive care.",0
"Bettis Runs Over Bengals, Steelers Win 8th Straight  NEW YORK (Reuters) - Jerome Bettis ran for 129 yards and  the Pittsburgh Steelers used a stifling defense to edge the  Cincinnati Bengals 19-14 for their eighth straight win in  National Football League play Sunday in Cincinnati.",1
"Crossing the great divide Before Harry Redknapp had even been officially unveiled as the new Southampton manager, the first emotive pot shots that invariably accompany the bridging of entrenched football divides had been fired.",1
"Popular spam fighter's effectiveness questioned A technological weapon against unwanted ''spam quot; e-mails that has been embraced by leading Internet companies doesn't work as well as its developers had hoped, according to a new study.",2
"Daily Briefing EUGENE -- Recreational vehicle maker Country Coach has announced plans to hire 150 to 175 workers by the end of the year, the latest sign of the red-hot RV market.",2
Study: Consumers take cyberattacks lightly More than a third of those surveyed said they had a greater chance of being struck by lightning than of being hit by malicious code.,3
"Oil for food: The mother of all scandals COME JANUARY, the United Nations might just make the Ukrainian government look virtuous by comparison. That is when the initial findings from former Federal Reserve Chairman Paul Volckers investigation of the UNs Oil for Food program are due.",0
Indian troops leave Kashmir A thousand Indian troops withdrew from the disputed territory of Kashmir yesterday in a goodwill gesture aimed at fostering a new peace in the province.,0
Apple issues Mac OS X security update Update addresses potential denial-of-service vulnerabilities as well as a flaw in QuickTime.,3
ADV: Investment Letter Performance Leaders Looking for independent stock research with results?  Fredhager.com portfolio B was up 187 #37; in 2003.  Hager is setting the pace for performance again in 2004.,2
"Beleaguered CNE hoping for banner summer as others long for days gone by (Canadian Press) Canadian Press - TORONTO (CP) - Sweet-talking carnies wasted no time launching into their well-rehearsed patter Friday at the opening day of the Canadian National Exhibition, hoping to put the plagues of the previous summer behind them.",0
"SDForum: Open source becoming first option (InfoWorld) InfoWorld - SANTA CLARA, CALIF.  #8211; Enterprises that in the past may have been leery of open source alternatives to commercial software have opened up to the concept, panelists said here Tuesday at an SDForum conference entitled ""Open Source  #8211; Entering the Mainstream. #8221;",3
Boston Responds to Rodriguez's Slap With Knockout Punch of Its Own The Slap. That is what most of New England will gleefully remember about Alex Rodriguez now that the Boston Red Sox have shocked the Yankees.,1
"Briton may have paid a fatal price for his passion for the Middle &lt;b&gt;...&lt;/b&gt; When neighbours of Kenneth Bigley urged him to leave Baghdad amid growing fears for his safety, he would shrug off their concerns and say:  quot;I #39;m not afraid.",0
"Leyland among Phils #39; candidates Jim Leyland, who led the Marlins to the World Series title in 1997, will interview for the Phillies managerial vacancy. Leyland, a scout for the Cardinals the past four seasons ",1
"Low rates boost housing: Single-family home sales reach 2nd &lt;b&gt;...&lt;/b&gt; The state #39;s housing market continued to hit record levels last month as a dip in mortgage rates and improved inventories spurred many buyers to action, according to the Massachusetts Association of Realtors.",2
"Early miscues slow Eagles After three weeks of near-perfection in the red zone, the Philadelphia Eagles finally faltered Sunday in Chicago against the Bears.",1
"Australian PM says body found in Fallujah likely missing aid &lt;b&gt;...&lt;/b&gt; (Canberra, Australia-AP) Nov. 18, 2004 - Australia #39;s prime minister says it #39;s likely that a body found in the Iraqi city of Fallujah is that of aid worker Margaret Hassan.",0
The Fool's Look Ahead The Motley Fool's Rick Munarriz takes a look at the business week that approaches.,2
"Cards Score in Ninth to Top Reds 6-5 (AP) AP - Albert Pujols and Jim Edmonds hit two-runs homers, and pinch-runner Reggie Sanders scored the go-ahead run in the ninth inning on Joe Valentine's wild pitch to lead the St. Louis Cardinals over the Cincinnati Reds 6-5 Wednesday night.",1
"Creating Stunning DVDs  #147;No other DVD authoring program in the \$500 price class is capable of creating such stunning, highly creative DVDs as Apple #146;s DVD Studio Pro 3, #148; writes PC Magazine.  #147;For video pros looking to take their productions to the next level, it #146;s worth a serious look. #148; Aug 4",3
"Explosion Rattles Kabul Ahead of Elections (AP) AP - A loud explosion rattled the Afghan capital early Friday, the day before historic elections, and an international peacekeeper said the blast occurred several hundred yards from peacekeeping headquarters.",0
"More than 900,000 volunteers begin war on bird flu in Thailand BANGKOK : Thailand launched its month-long war on bird flu with more than 900,000 volunteers carrying out house-to-house checks for signs of the disease, a senior health official said.",0
"Thursday #39;s round-up It was another great night for the US track and field team as it upped its medal count to 18, just two short of the Sydney Games. The highlight was the sweep in the 200 meters.",1
"Oil Chemical Cleared of Damaging N.Sea Fish-Study (Reuters) Reuters - Water spilled into the North Sea from\offshore oil and gas drilling is less of a threat to fish than\previously thought, a Norwegian study showed on Thursday.",3
Verizon Wireless agrees to buy NextWave licenses Verizon Wireless has agreed to buy wireless spectrum licenses covering 23 US markets from bankrupt NextWave Telecom Inc. for \$3 billion in a deal that would boost Verizon #39;s capacity in several major markets.,2
"Floods kill more than 600 people in Haiti, hundreds left homeless Rescuers dug through mud and ruined homes for bodies Tuesday, expecting the death toll of more than 600 from tropical storm Jeanne to rise even further as flood waters receded in this crowded northern city after devastating winds ",0
"US for stronger defense ties with India: Rumsfeld The United States is keen on strengthening its growing defense ties with India, which currently encompass a wide range of military-to-military exchanges and joint exercises ",0
"Opel to cut 9,500 German jobs RUESSELSHEIM - US automotive giant General Motors aims to slash 9,500 jobs at its German subsidiary Opel, but payroll cuts will come without compulsory redundancies, Opel #39;s top workers representative said on Thursday.",2
"Pampling struggles but maintains lead Irrespective of the conditions on day three of the Hillross Australian Open Championship, the Australian Golf Club #39;s layout was always going to provide a test of both game and character.",1
"Harmony unveils cost saving plan measures, which it said would deliver at least one billion rand per annum in improved pre-tax operating profit at Gold Fields #39; South African operations.",2
"Wall St. Seen Sliding After Jobless Data  NEW YORK (Reuters) - U.S. stock futures pointed to a  slightly lower open on Wall Street  on Thursday after a report  showed a larger-than-expected rise in claims for unemployment  benefits, a gauge of strength in the jobs market.",2
"Gateway takes eMachines to Mexico The new desktops, priced between \$600 and \$715, target families, students and small businesses.",3
"Oracle moves to monthly patching schedule After coming under criticism for sitting on patches for multiple holes in its database software, Oracle has announced that it will move to a monthly patch release schedule, though it hasn't said when.",3
"Typhoon Meari hits south Japan, triggers landslides Typhoon Meari swept through Japan #39;s southern main islands of Kyushu and Shikoku on Wednesday, forcing thousands of people to be evacuated as it unleashed heavy rains and strong winds.",0
Rwanda assurance over Congo force Rwanda #39;s president has assured the African Union that Rwandan military action in DR Congo will target Hutu rebels and not Congolese forces.,0
FCC Pooh-Poohs a la Carte Cable The Federal Communications Commission says in a Congressional report that cable bills would increase under a system that lets customers pick and choose. Consumer groups disagree.,2
"Weak El Nino Seen Affecting U.S. This Fall, Winter (Reuters) Reuters - A weak El Nino, the weather anomaly\that distorts wind and rainfall patterns worldwide, is expected\to develop and affect the United States this fall and winter,\U.S. government weather experts said on Thursday.",3
"Williams Thumps Schnyder, Roddick Roars On  NEW YORK (Reuters) - Serena Williams and Andy Roddick  produced some explosive tennis at the U.S. Open on Sunday as  their respective title challenges gained strength.",1
"West Japan Quakes Unlikely to Be Precursors, Panel Says  TOKYO (Reuters) - Two strong earthquakes that struck  western Japan are unlikely to be precursors to the type of  massive tremors that hit the region every century or so and the  chances of major aftershocks seem low, a government panel said  on Monday.",0
"Woman Moves in With 6,000 Scorpions KUALA LUMPUR, Malaysia - A Malaysian woman is trying to reclaim the world record for the longest stay in a room full of scorpions, news reports said Sunday.    Nur Malena Hassan, 27, moved Saturday into a locked glass box where she plans to live for 36 consecutive days with more than 6,000 of the poisonous arachnids in a shopping mall, the Malay-language Mingguan Malaysia newspaper reported...",0
"Windows XP Security Update Delayed (AP) AP - Microsoft Corp. has delayed automated distribution of a major security upgrade to its Windows XP Professional operating system, citing a desire to give companies more time to test it.",3
"UEFA threatens Austria-Switzerland over Euro 2008 European soccer #39;s governing body threatened to remove the 2008 European Championships from hosts Austria and Switzerland, citing the Swiss for failing to build a new stadium in Zurich.",1
"Climate change plus human pressure caused large mammal extinctions &lt;b&gt;...&lt;/b&gt; Berkeley - A University of California, Berkeley, paleobiologist and his colleagues warn that the future of the Earth #39;s mammals could be as dire as it was between 50,000 and 10,000 years ago, when a combination of climate change and human pressure resulted ",3
"Sun Microsystems to give away new operating system HOPING to attract more developers worldwide, Sun Microsystems is giving away its latest operating system, Solaris 10, after spending years of development and investing roughly 500 million dollars into the software.",3
"SEMI expects sales to dip in  #39;05 SAN FRANCISCO (CBS.MW) -- Sales for semiconductor manufacturing equipment is expected to rise sharply in 2004, but decline slightly in 2005, according to a year-end consensus forecast released late Tuesday by the industry #39;s largest trade group.",2
"IBM to Open Office in Fairfax County, Creating 1,200 Jobs International Business Machines Corp. plans to open a new office in Fairfax County that will create 1,200 government contracting jobs in the county, according to sources familiar with the deal.",3
Siemens Selects Qualcomm #39;s Chipsets reserved. US digital wireless communications products developer Qualcomm has announced that German handset maker Siemens is to build wireless multimedia handsets based on chipsets from Qualcomm #39;s WCDMA (UMTS) Mobile Station Modem (MSM) portfolio.,2
"American Hoopsters No One's Dream Anymore  ATHENS (Reuters) - The days of U.S. domination of the  Olympic basketball tournament are over and so, it appears, is  the fans' love affair with the American Dream Team.",1
"One gamble Bears really had to take The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.",1
"Brigham seeks OK to expand \$315m plan calls for a new wing Brigham and Women's Hospital, one of the region's medical powerhouses and one of its most crowded, is proposing its largest expansion in two decades, including a new 13-floor wing connected to the main campus by tunnels and a bridge.",2
"US apparel retailers Aug. sales better than feared US clothing retailers like Gap Inc. (GPS.N: Quote, Profile, Research) and American Eagle Outfitters (AEOS.O: Quote, Profile, Research) , on Thursday posted ",2
"U.S. Nuclear Panel Closes Online Library (AP) AP - The Nuclear Regulatory Commission has shut down its online document library, pending a review to determine what potentially sensitive documents should be removed because they might be useful to terrorists, the agency said Tuesday.",3
"Kobe Bryant Jury Selection Begins Today About 500 prospective jurors will be in an Eagle, Colorado, courtroom Friday, answering an 82-item questionnaire in preparation for the Kobe Bryant sexual assault trial.",1
Small Wineries Find Ally Supporters of interstate shipping of wine from producers to consumers see their cause as a contest between David and Goliath: mom-and-pop wineries and connoisseurs of the grape vs. powerful liquor wholesalers.,3
Software enables nurses to bid for extra shifts AYER -- Registered nurses at Nashoba Valley Medical Center are doing what few of their counterparts anywhere can do: logging on to their computers and bidding on working shifts that have openings.,2
"Genesis Crash Adds to NASA Post-Columbia Troubles With NASA #39;s broken Genesis capsule stuck in the Utah desert and its shuttle assembly building battered by a hurricane at Cape Canaveral, the US space agency defended its budget and mission on Wednesday.",3
Battle brewing on the digital music front Apple Computer Inc. #39;s reign as king of the digital music business is about to meet its most serious challenge as software heavyweight Microsoft Corp.,3
"Barry Bonds Floats Their Boats While Barry Bonds takes aim at 700 home runs, fans wait patiently on the waters of McCovey Cove behind SBC Park for the ultimate prize.",1
"Sad to lose The penalty was very debatable and I think it changed the game. At that stage we could still have won it. Wayne Rooney showed what a great young talent he is by scoring twice and, of course ",1
"Princess Alice, oldest ever royal, dies Princess Alice, the Royal aunt who lived through the abdication crisis, two world wars and the turn of the millennium has died at the age of 102, the oldest member of the British royal family in history.",0
"Olympics: Powerful moments stir emotions at Paralympic Games ATHENS : As the Athens Paralympics drew to a close 1,001 moments, each more poignant and powerful than the last, rise to the surface in the search for the defining image of these unforgettable Games.",0
"Ueno, Zviadauri take judo golds Two-time defending champion Masae Ueno earned Japan #39;s fifth gold medal in 10 judo events on Wednesday, extending her three-year undefeated streak in major international competition with an Olympic victory. ",1
"Microsoft Previews Developer Tools Microsoft has previewed  quot;Whitehorse, quot; a set of visual design tools intended to support the design and validation of Web services-based applications.",3
"Oil Prices Drive Concerns for Airlines  LONDON (Reuters) - European airlines hoping for a 2005  industry recovery face new hurdles as record high oil prices  threaten to drive up costs and fuel surcharges for passengers,  officials said.",2
"Spurrier Won #39;t Be Back Next Year Former Gator football coach Steve Spurrier will not be back coaching the Gators next fall. In a statement released just before noon, Spurrier said that he told Athletic Director Jeremy ",1
SA orders destruction of killer shark The South Australian Government has authorised police and wildlife officers to destroy the shark which killed 18-year-old Nick Petersen off West Beach in Adelaide yesterday.,0
Samsung Faces Concerns Over Margins Concern over falling profit margins at Samsung Electronics Co. Ltd. grew on Thursday as the company said it was spending more on handset marketing and a top broker issued a  quot;sell quot; rating on its stock for the first time in years.,2
"Alcatel Says Closing in on China 3G Mobile Deal (Reuters) Reuters - French telecoms equipment maker\Alcatel is nearing a deal with a Chinese peer on cooperating to\build third-generation (3G) mobile phone networks using a\Chinese technology standard, a senior executive said.",3
India Orders Probe Into Taj Mahal Tilt (AP) AP - An Indian state government ordered an urgent investigation Wednesday after reports that one of the four minarets of the 17th century Taj Mahal  #151; the country's fabled monument to love  #151; has tilted slightly.,0
"Corelli author loses plot in summerhouse theft (Reuters) Reuters - Louis de Bernieres, author of the best-selling novel ""Captain Corelli's Mandolin"", faces having\to rewrite the first four chapters of his new novel because his computer was stolen from his summerhouse.",0
"Sunny Days for Video Games Video games were hot in July, and video game stocks should follow the trend.",2
"Wholesale Inflation Rises Sharply Wholesale inflation rose last month at the fastest pace in more than 14 years, largely because of steep jumps in energy and food costs, the government reported yesterday, raising concerns ",2
"Overtime cut undermines workers Yesterday, the biggest pay cut in American history took effect: The Bush administration #39;s overtime pay cut became official. It #39;s a new federal rule that could strip up to 6 million workers of overtime pay ",2
"Mauresmo charges into Linz semis Linz, Austria (Sports Network) - Former world No. 1 Amelie Mauresmo of France led the parade into the semifinals at the \$585,000 Generali Ladies Linz tennis event.",1
Device Allows Doctors to Practice Deliveries The birth simulator has now been used to determine the best way to deliver a baby whose shoulders become stuck in the birth canal.,3
"Blair's vow over British hostage Tony Blair vows that the government ""will continue to do whatever it can"" for hostage Ken Bigley.",0
Iranian president calls for dialogue between Muslim world and the West (AFP) AFP - Iranian President Mohammad Khatami called on the Muslim world and the West to stop blaming each other and start a dialogue between their two different cultures.,0
"Roman women #39; beauty skin cream secrets revealed: Health India: London, Nov 4 : Cosmetic face cream used by fashionable Roman women was discovered at an ongoing archaeological dig in London, in a metal container, complete with the lid and contents.",3
"Charley May Not Spike Insurance Premiums MIAMI - Hurricane Charley probably will not cause Floridians' insurance premiums to skyrocket like 1992's Andrew, and fewer insurers should go bankrupt from paying out damages expected to reach the billions of dollars, state and industry officials said Saturday.    They say previous premium increases and overhauls made because of Andrew, the most expensive natural disaster in U.S...",0
"British Hostage Pleads to Tony Blair BAGHDAD, Iraq - The Arab news network Al-Jazeera on Wednesday broadcast footage of British hostage Kenneth Bigley pleading to British Prime Minister Tony Blair to work for his release.    The footage showed a sobbing Bigley talking from behind bars of what appeared to be a prison cell...",0
"Top official angry over foreign insurgents in Iraq Iraq #39;s deputy prime minister yesterday expressed his growing impatience with neighbouring countries for not doing enough to keep foreign fighters from joining the insurgency here, and warned that his government would take a  quot;decisive ",0
47 dead in Baghdad market blast At least 47 people were killed at a Baghdad market today in an explosion that was believed to have been targeted at a nearby police station.,0
"Koizumi, Silva Discuss Stronger Ties Japanese Prime Minister Junichiro Koizumi headed to Mexico to seal a free trade agreement after pledging to push for stronger relations between Japan and Brazil, South America #39;s largest country.",0
"Sun goes down, Empire blows up Well, I had my second date with Margot last week. It was nice. We attended a seminar on multimodal component interfaces and then went on a romantic stroll around a waste treatment facility. She says the smell of methane calms her nerves. I sure can pick em, cant I?",2
"Nigeria Unions Delay Strike Decision Until Sunday  ABUJA (Reuters) - Nigeria's umbrella union body, the  Nigeria Labour Congress (NLC), said late on Tuesday it would  give the government until Sunday to reverse a 20 percent hike  in domestic fuel prices or it would call a general strike.",0
"Izenberg: Twins shouldn #39;t be fooled by near miss It #39;s a morality play as old as Ruth, Joe D. and the Mick. Who among the bit players has not come to the moment adrift in an ocean of clichs and platitudes:  quot;They pull their ",1
"Chavez Urges Foes to Accept Defeat, Scoffs at Fraud  CARACAS, Venezuela (Reuters) - Venezuelan President Hugo  Chavez on Friday urged his opponents to recognize his recall  referendum victory and pledged dialogue even with his ""most  bitter enemies"" to heal the country's deep political divisions.",0
"US Economy Adds 144,000 Jobs in August WASHINGTON Sept. 3, 2004 - America #39;s payrolls picked up in August, with the economy adding 144,000 jobs, slightly less than economists were forecasting and highlighting the slow and uneven recovery in the labor market that jobseekers have braved.",2
"Hampton scratched with stiff neck After Braves medical personnel failed in their attempts to loosen Mike Hampton #39;s stiff neck, manager Bobby Cox was forced to send Travis Smith to the mound for Monday afternoon #39;s ",1
"Consumer Prices Up in Nov. As Gas Calms Consumer prices calmed down in November, helped by smaller increases in energy and food. That means the Federal Reserve probably will continue raising interest rates only gradually to keep inflation under control.",2
"All offense, no defense: Sox take wild Game 1 Woody Williams tried cutting the ball. He tried sinking it, tried spinning it. He threw fastballs over the middle, inside, up, down, and he changed speeds.",1
"Boston Scientific Will Invest In Developer of a Plastic Stent Boston Scientific announces an investment in  and strategic partnership with  REVA Medical, which is working on a polymer successor to todays metal stents that would be biodegradable in the body.",3
"Microsoft to help users prep for patching NOVEMBER 04, 2004 (IDG NEWS SERVICE) - Microsoft Corp. will give customers advance notice of its monthly security updates in an effort to help them prepare to install related software patches, the company announced today.",3
"Kodak benefits from surge in digital sales and a gain for unit #39;s &lt;b&gt;...&lt;/b&gt; Eastman Kodak Co., boosted by the sale of a remote sensing business and gains in digital photography, recorded a sharply higher profit in the third quarter and beat Wall Street forecasts by a wide margin.",2
"Audio Company Crafts New Computerized Suspension System The Framingham, Mass., company best known for audio systems and speakers, has developed a revolutionary computer-controlled suspension system that replaces the traditional shocks and springs with electronic actuators.",3
